query_id,llm_warning,llm_fixed,issue,status
338,stackOverflow,Gemini,java:S3740,corrected
338,stackOverflow,Gemini,java:S1481,corrected
338,stackOverflow,Gemini,java:S1854,corrected
338,stackOverflow,Gemini,java:S2293,corrected
339,stackOverflow,ChatGpt2025,java:S2234,not_corrected
339,stackOverflow,DeepSeek,java:S2234,not_corrected
339,stackOverflow,Gemini,java:S2234,corrected
34,stackOverflow,ChatGpt2025,java:S1481,corrected
34,stackOverflow,ChatGpt2025,java:S1854,corrected
34,stackOverflow,ChatGpt2025,java:S2130,corrected
34,stackOverflow,DeepSeek,java:S1481,corrected
34,stackOverflow,DeepSeek,java:S1854,corrected
34,stackOverflow,DeepSeek,java:S2130,corrected
34,stackOverflow,Gemini,java:S1481,corrected
34,stackOverflow,Gemini,java:S1854,corrected
34,stackOverflow,Gemini,java:S2130,corrected
340,stackOverflow,ChatGpt2025,java:S1481,corrected
340,stackOverflow,ChatGpt2025,java:S1854,corrected
340,stackOverflow,DeepSeek,java:S1481,not_corrected
340,stackOverflow,DeepSeek,java:S1854,not_corrected
340,stackOverflow,Gemini,java:S1481,not_corrected
340,stackOverflow,Gemini,java:S1854,not_corrected
341,ChatGpt2025,ChatGpt2025,java:S1481,corrected
341,ChatGpt2025,ChatGpt2025,java:S1854,corrected
341,ChatGpt2025,ChatGpt2025,java:S1186,introduced
341,ChatGpt2025,DeepSeek,java:S1481,corrected
341,ChatGpt2025,DeepSeek,java:S1854,corrected
341,ChatGpt2025,Gemini,java:S1481,corrected
341,ChatGpt2025,Gemini,java:S1854,corrected
341,ChatGpt2025,Gemini,java:S1186,introduced
341,DeepSeek,ChatGpt2025,java:S1481,corrected
341,DeepSeek,ChatGpt2025,java:S1854,corrected
341,DeepSeek,DeepSeek,java:S1481,corrected
341,DeepSeek,DeepSeek,java:S1854,corrected
341,DeepSeek,Gemini,java:S1481,corrected
341,DeepSeek,Gemini,java:S1854,corrected
341,stackOverflow,ChatGpt2025,java:S1124,corrected
341,stackOverflow,ChatGpt2025,java:S2293,corrected
341,stackOverflow,ChatGpt2025,java:S112,corrected
341,stackOverflow,DeepSeek,java:S1124,corrected
341,stackOverflow,DeepSeek,java:S2293,corrected
341,stackOverflow,DeepSeek,java:S112,corrected
341,stackOverflow,Gemini,java:S1124,corrected
341,stackOverflow,Gemini,java:S2293,corrected
341,stackOverflow,Gemini,java:S112,corrected
342,DeepSeek,ChatGpt2025,java:S1871,corrected
342,DeepSeek,DeepSeek,java:S1871,corrected
342,DeepSeek,Gemini,java:S1871,corrected
342,Gemini,ChatGpt2025,java:S3776,corrected
342,Gemini,ChatGpt2025,java:S1172,introduced
342,Gemini,ChatGpt2025,java:S117,introduced
342,Gemini,DeepSeek,java:S3776,corrected
342,Gemini,Gemini,java:S3776,corrected
342,stackOverflow,ChatGpt2025,java:S112,corrected
342,stackOverflow,DeepSeek,java:S112,not_corrected
342,stackOverflow,Gemini,java:S112,not_corrected
343,stackOverflow,ChatGpt2025,java:S1481,not_corrected
343,stackOverflow,ChatGpt2025,java:S1854,not_corrected
343,stackOverflow,DeepSeek,java:S1481,not_corrected
343,stackOverflow,DeepSeek,java:S1854,not_corrected
343,stackOverflow,Gemini,java:S1481,not_corrected
343,stackOverflow,Gemini,java:S1854,not_corrected
344,DeepSeek,ChatGpt2025,java:S1481,corrected
344,DeepSeek,ChatGpt2025,java:S1854,corrected
344,DeepSeek,DeepSeek,java:S1481,corrected
344,DeepSeek,DeepSeek,java:S1854,corrected
344,DeepSeek,Gemini,java:S1481,corrected
344,DeepSeek,Gemini,java:S1854,corrected
346,DeepSeek,ChatGpt2025,java:S1481,not_corrected
346,DeepSeek,ChatGpt2025,java:S1854,not_corrected
346,DeepSeek,DeepSeek,java:S1481,not_corrected
346,DeepSeek,DeepSeek,java:S1854,not_corrected
346,DeepSeek,Gemini,java:S1481,not_corrected
346,DeepSeek,Gemini,java:S1854,not_corrected
346,stackOverflow,ChatGpt2025,java:S125,corrected
346,stackOverflow,DeepSeek,java:S125,corrected
346,stackOverflow,Gemini,java:S125,corrected
347,ChatGpt,ChatGpt2025,java:S1481,corrected
347,ChatGpt,ChatGpt2025,java:S1854,corrected
347,ChatGpt,DeepSeek,java:S1481,corrected
347,ChatGpt,DeepSeek,java:S1854,corrected
347,ChatGpt,Gemini,java:S1481,corrected
347,ChatGpt,Gemini,java:S1854,corrected
347,ChatGpt2025,ChatGpt2025,java:S1481,corrected
347,ChatGpt2025,ChatGpt2025,java:S1854,corrected
347,ChatGpt2025,DeepSeek,java:S1481,corrected
347,ChatGpt2025,DeepSeek,java:S1854,corrected
347,ChatGpt2025,Gemini,java:S1481,corrected
347,ChatGpt2025,Gemini,java:S1854,corrected
347,DeepSeek,ChatGpt2025,java:S1481,corrected
347,DeepSeek,DeepSeek,java:S1481,corrected
347,DeepSeek,Gemini,java:S1481,corrected
347,Gemini,ChatGpt2025,java:S1481,corrected
347,Gemini,ChatGpt2025,java:S1854,corrected
347,Gemini,DeepSeek,java:S1481,corrected
347,Gemini,DeepSeek,java:S1854,corrected
347,Gemini,Gemini,java:S1481,corrected
347,Gemini,Gemini,java:S1854,corrected
347,stackOverflow,ChatGpt2025,java:S1481,corrected
347,stackOverflow,ChatGpt2025,java:S1854,corrected
347,stackOverflow,DeepSeek,java:S1481,corrected
347,stackOverflow,DeepSeek,java:S1854,corrected
347,stackOverflow,Gemini,java:S1481,corrected
347,stackOverflow,Gemini,java:S1854,corrected
349,stackOverflow,ChatGpt2025,java:S1659,corrected
349,stackOverflow,ChatGpt2025,java:S116,not_corrected
349,stackOverflow,ChatGpt2025,java:S1161,not_corrected
349,stackOverflow,DeepSeek,java:S116,corrected
349,stackOverflow,DeepSeek,java:S1161,corrected
349,stackOverflow,DeepSeek,java:S1659,corrected
349,stackOverflow,Gemini,java:S116,corrected
349,stackOverflow,Gemini,java:S1161,corrected
349,stackOverflow,Gemini,java:S1659,corrected
35,ChatGpt2025,ChatGpt2025,java:S125,corrected
35,ChatGpt2025,DeepSeek,java:S125,corrected
35,ChatGpt2025,Gemini,java:S125,corrected
35,stackOverflow,ChatGpt2025,java:S117,corrected
35,stackOverflow,DeepSeek,java:S117,corrected
35,stackOverflow,Gemini,java:S117,corrected
350,ChatGpt,ChatGpt2025,java:S1481,corrected
350,ChatGpt,ChatGpt2025,java:S1854,corrected
350,ChatGpt,DeepSeek,java:S1481,corrected
350,ChatGpt,DeepSeek,java:S1854,corrected
350,ChatGpt,Gemini,java:S1481,corrected
350,ChatGpt,Gemini,java:S1854,corrected
350,ChatGpt2025,ChatGpt2025,java:S1481,corrected
350,ChatGpt2025,ChatGpt2025,java:S1854,corrected
350,ChatGpt2025,ChatGpt2025,java:S1186,introduced
350,ChatGpt2025,DeepSeek,java:S1481,corrected
350,ChatGpt2025,DeepSeek,java:S1854,corrected
350,ChatGpt2025,Gemini,java:S1481,corrected
350,ChatGpt2025,Gemini,java:S1854,corrected
350,ChatGpt2025,Gemini,java:S1186,introduced
350,DeepSeek,ChatGpt2025,java:S1481,corrected
350,DeepSeek,ChatGpt2025,java:S1854,corrected
350,DeepSeek,ChatGpt2025,java:S1186,introduced
350,DeepSeek,DeepSeek,java:S1481,not_corrected
350,DeepSeek,DeepSeek,java:S1854,not_corrected
350,DeepSeek,Gemini,java:S1481,corrected
350,DeepSeek,Gemini,java:S1854,corrected
350,Gemini,ChatGpt2025,java:S1481,corrected
350,Gemini,ChatGpt2025,java:S1186,introduced
350,Gemini,DeepSeek,java:S1481,corrected
350,Gemini,Gemini,java:S1481,corrected
350,Gemini,Gemini,java:S1186,introduced
350,stackOverflow,ChatGpt2025,java:S1481,corrected
350,stackOverflow,ChatGpt2025,java:S1854,corrected
350,stackOverflow,ChatGpt2025,java:S1186,introduced
350,stackOverflow,DeepSeek,java:S1481,corrected
350,stackOverflow,DeepSeek,java:S1854,corrected
350,stackOverflow,DeepSeek,java:S1186,introduced
350,stackOverflow,Gemini,java:S1481,corrected
350,stackOverflow,Gemini,java:S1854,corrected
350,stackOverflow,Gemini,java:S1186,introduced
351,DeepSeek,ChatGpt2025,java:S1481,corrected
351,DeepSeek,ChatGpt2025,java:S1854,corrected
351,DeepSeek,ChatGpt2025,java:S125,introduced
351,DeepSeek,DeepSeek,java:S1481,corrected
351,DeepSeek,DeepSeek,java:S1854,corrected
351,DeepSeek,Gemini,java:S1481,corrected
351,DeepSeek,Gemini,java:S1854,corrected
351,DeepSeek,Gemini,java:S125,introduced
351,stackOverflow,ChatGpt2025,java:S108,corrected
351,stackOverflow,ChatGpt2025,java:S117,corrected
351,stackOverflow,ChatGpt2025,java:S1481,not_corrected
351,stackOverflow,DeepSeek,java:S1481,corrected
351,stackOverflow,DeepSeek,java:S108,corrected
351,stackOverflow,DeepSeek,java:S117,corrected
351,stackOverflow,Gemini,java:S1481,corrected
351,stackOverflow,Gemini,java:S108,corrected
351,stackOverflow,Gemini,java:S117,corrected
352,Gemini,ChatGpt2025,java:S112,corrected
352,Gemini,ChatGpt2025,java:S2147,introduced
352,Gemini,DeepSeek,java:S112,corrected
352,Gemini,Gemini,java:S112,corrected
352,stackOverflow,ChatGpt2025,java:S1481,corrected
352,stackOverflow,ChatGpt2025,java:S1854,corrected
352,stackOverflow,ChatGpt2025,java:S125,introduced
352,stackOverflow,DeepSeek,java:S1481,corrected
352,stackOverflow,DeepSeek,java:S1854,corrected
352,stackOverflow,Gemini,java:S1481,corrected
352,stackOverflow,Gemini,java:S1854,corrected
353,stackOverflow,ChatGpt2025,java:S2093,corrected
353,stackOverflow,DeepSeek,java:S2093,corrected
353,stackOverflow,Gemini,java:S2093,corrected
354,Gemini,ChatGpt2025,java:S1192,corrected
354,Gemini,DeepSeek,java:S1192,corrected
354,Gemini,Gemini,java:S1192,corrected
356,ChatGpt2025,ChatGpt2025,java:S1602,corrected
356,ChatGpt2025,ChatGpt2025,java:S1612,corrected
356,ChatGpt2025,DeepSeek,java:S1602,corrected
356,ChatGpt2025,DeepSeek,java:S1612,corrected
356,ChatGpt2025,Gemini,java:S1602,corrected
356,ChatGpt2025,Gemini,java:S1612,corrected
356,stackOverflow,ChatGpt2025,java:S1481,corrected
356,stackOverflow,ChatGpt2025,java:S1301,corrected
356,stackOverflow,ChatGpt2025,java:S117,corrected
356,stackOverflow,ChatGpt2025,java:S1172,corrected
356,stackOverflow,DeepSeek,java:S1481,corrected
356,stackOverflow,DeepSeek,java:S1301,corrected
356,stackOverflow,DeepSeek,java:S117,corrected
356,stackOverflow,DeepSeek,java:S1172,corrected
356,stackOverflow,Gemini,java:S1481,corrected
356,stackOverflow,Gemini,java:S1301,corrected
356,stackOverflow,Gemini,java:S117,corrected
356,stackOverflow,Gemini,java:S1172,corrected
357,ChatGpt,ChatGpt2025,java:S116,corrected
357,ChatGpt,ChatGpt2025,java:S1161,corrected
357,ChatGpt,DeepSeek,java:S116,corrected
357,ChatGpt,DeepSeek,java:S1161,corrected
357,ChatGpt,Gemini,java:S116,corrected
357,ChatGpt,Gemini,java:S1161,corrected
357,DeepSeek,ChatGpt2025,java:S1602,corrected
357,DeepSeek,ChatGpt2025,java:S1612,corrected
357,DeepSeek,DeepSeek,java:S1602,corrected
357,DeepSeek,DeepSeek,java:S1612,corrected
357,DeepSeek,Gemini,java:S1602,corrected
357,DeepSeek,Gemini,java:S1612,corrected
357,stackOverflow,ChatGpt2025,java:S1197,corrected
357,stackOverflow,ChatGpt2025,java:S1858,corrected
357,stackOverflow,DeepSeek,java:S1197,corrected
357,stackOverflow,DeepSeek,java:S1858,corrected
357,stackOverflow,Gemini,java:S1197,corrected
357,stackOverflow,Gemini,java:S1858,corrected
36,Gemini,ChatGpt2025,java:S117,corrected
36,Gemini,DeepSeek,java:S117,corrected
36,Gemini,Gemini,java:S117,corrected
36,stackOverflow,ChatGpt2025,java:S1068,corrected
36,stackOverflow,ChatGpt2025,java:S2293,corrected
36,stackOverflow,DeepSeek,java:S1068,corrected
36,stackOverflow,DeepSeek,java:S2293,corrected
36,stackOverflow,Gemini,java:S1068,corrected
36,stackOverflow,Gemini,java:S2293,corrected
38,ChatGpt,ChatGpt2025,java:S2293,corrected
38,ChatGpt,DeepSeek,java:S2293,corrected
38,ChatGpt,Gemini,java:S2293,corrected
38,ChatGpt2025,ChatGpt2025,java:S2326,not_corrected
38,ChatGpt2025,ChatGpt2025,java:S2094,not_corrected
38,ChatGpt2025,DeepSeek,java:S2326,corrected
38,ChatGpt2025,DeepSeek,java:S2094,corrected
38,ChatGpt2025,Gemini,java:S2326,corrected
38,ChatGpt2025,Gemini,java:S2094,corrected
38,ChatGpt2025,Gemini,java:S1068,introduced
38,DeepSeek,ChatGpt2025,java:S2326,corrected
38,DeepSeek,ChatGpt2025,java:S1068,corrected
38,DeepSeek,ChatGpt2025,java:S1444,introduced
38,DeepSeek,DeepSeek,java:S2326,corrected
38,DeepSeek,DeepSeek,java:S1068,not_corrected
38,DeepSeek,DeepSeek,java:S3985,introduced
38,DeepSeek,Gemini,java:S2326,corrected
38,DeepSeek,Gemini,java:S1068,corrected
38,Gemini,ChatGpt2025,java:S2326,corrected
38,Gemini,ChatGpt2025,java:S2094,corrected
38,Gemini,ChatGpt2025,java:S112,corrected
38,Gemini,ChatGpt2025,java:S1068,introduced
38,Gemini,DeepSeek,java:S112,corrected
38,Gemini,DeepSeek,java:S2326,not_corrected
38,Gemini,DeepSeek,java:S2094,not_corrected
38,Gemini,Gemini,java:S2326,corrected
38,Gemini,Gemini,java:S2094,corrected
38,Gemini,Gemini,java:S112,corrected
39,ChatGpt,ChatGpt2025,java:S3252,corrected
39,ChatGpt,DeepSeek,java:S3252,corrected
39,ChatGpt,Gemini,java:S3252,corrected
39,DeepSeek,ChatGpt2025,java:S1192,corrected
39,DeepSeek,ChatGpt2025,java:S1481,corrected
39,DeepSeek,ChatGpt2025,java:S1854,corrected
39,DeepSeek,DeepSeek,java:S1192,corrected
39,DeepSeek,DeepSeek,java:S1481,corrected
39,DeepSeek,DeepSeek,java:S1854,corrected
39,DeepSeek,Gemini,java:S1192,corrected
39,DeepSeek,Gemini,java:S1481,corrected
39,DeepSeek,Gemini,java:S1854,corrected
39,stackOverflow,ChatGpt2025,java:S1481,corrected
39,stackOverflow,ChatGpt2025,java:S1854,corrected
39,stackOverflow,ChatGpt2025,java:S3252,corrected
39,stackOverflow,ChatGpt2025,java:S125,corrected
39,stackOverflow,DeepSeek,java:S1481,corrected
39,stackOverflow,DeepSeek,java:S1854,corrected
39,stackOverflow,DeepSeek,java:S3252,corrected
39,stackOverflow,DeepSeek,java:S125,corrected
39,stackOverflow,Gemini,java:S1481,corrected
39,stackOverflow,Gemini,java:S1854,corrected
39,stackOverflow,Gemini,java:S3252,corrected
39,stackOverflow,Gemini,java:S125,corrected
4,stackOverflow,ChatGpt2025,java:S108,not_corrected
4,stackOverflow,DeepSeek,java:S108,corrected
4,stackOverflow,Gemini,java:S108,corrected
41,DeepSeek,ChatGpt2025,java:S3457,corrected
41,DeepSeek,DeepSeek,java:S3457,corrected
41,DeepSeek,Gemini,java:S3457,corrected
41,Gemini,ChatGpt2025,java:S3457,corrected
41,Gemini,ChatGpt2025,java:S1905,not_corrected
41,Gemini,DeepSeek,java:S3457,corrected
41,Gemini,DeepSeek,java:S1905,corrected
41,Gemini,Gemini,java:S3457,corrected
41,Gemini,Gemini,java:S1905,corrected
41,stackOverflow,ChatGpt2025,java:S1144,corrected
41,stackOverflow,ChatGpt2025,java:S2094,introduced
41,stackOverflow,DeepSeek,java:S1144,corrected
41,stackOverflow,DeepSeek,java:S2094,introduced
41,stackOverflow,Gemini,java:S1144,corrected
41,stackOverflow,Gemini,java:S2094,introduced
43,ChatGpt2025,ChatGpt2025,java:S116,corrected
43,ChatGpt2025,ChatGpt2025,java:S1161,corrected
43,ChatGpt2025,DeepSeek,java:S116,corrected
43,ChatGpt2025,DeepSeek,java:S1161,corrected
43,ChatGpt2025,Gemini,java:S116,corrected
43,ChatGpt2025,Gemini,java:S1161,corrected
43,DeepSeek,ChatGpt2025,java:S116,corrected
43,DeepSeek,ChatGpt2025,java:S1161,corrected
43,DeepSeek,DeepSeek,java:S116,corrected
43,DeepSeek,DeepSeek,java:S1161,corrected
43,DeepSeek,Gemini,java:S116,corrected
43,DeepSeek,Gemini,java:S1161,corrected
45,stackOverflow,ChatGpt2025,java:S125,corrected
45,stackOverflow,ChatGpt2025,java:S1481,not_corrected
45,stackOverflow,ChatGpt2025,java:S1854,not_corrected
45,stackOverflow,DeepSeek,java:S1481,corrected
45,stackOverflow,DeepSeek,java:S1854,corrected
45,stackOverflow,DeepSeek,java:S125,corrected
45,stackOverflow,Gemini,java:S1481,corrected
45,stackOverflow,Gemini,java:S1854,corrected
45,stackOverflow,Gemini,java:S125,corrected
46,ChatGpt,ChatGpt2025,java:S1481,corrected
46,ChatGpt,ChatGpt2025,java:S1854,corrected
46,ChatGpt,ChatGpt2025,java:S2440,not_corrected
46,ChatGpt,DeepSeek,java:S1481,corrected
46,ChatGpt,DeepSeek,java:S1854,corrected
46,ChatGpt,DeepSeek,java:S2440,not_corrected
46,ChatGpt,Gemini,java:S1481,corrected
46,ChatGpt,Gemini,java:S1854,corrected
46,ChatGpt,Gemini,java:S2440,not_corrected
46,Gemini,ChatGpt2025,java:S2209,corrected
46,Gemini,ChatGpt2025,java:S1481,introduced
46,Gemini,ChatGpt2025,java:S1854,introduced
46,Gemini,DeepSeek,java:S2209,corrected
46,Gemini,DeepSeek,java:S1481,introduced
46,Gemini,DeepSeek,java:S1854,introduced
46,Gemini,Gemini,java:S2209,corrected
46,Gemini,Gemini,java:S1481,introduced
46,Gemini,Gemini,java:S1854,introduced
46,stackOverflow,ChatGpt2025,java:S1481,corrected
46,stackOverflow,ChatGpt2025,java:S1854,corrected
46,stackOverflow,ChatGpt2025,java:S2094,corrected
46,stackOverflow,ChatGpt2025,java:S2440,corrected
46,stackOverflow,DeepSeek,java:S1481,corrected
46,stackOverflow,DeepSeek,java:S1854,corrected
46,stackOverflow,DeepSeek,java:S2094,corrected
46,stackOverflow,DeepSeek,java:S2440,corrected
46,stackOverflow,Gemini,java:S2440,corrected
46,stackOverflow,Gemini,java:S1481,corrected
46,stackOverflow,Gemini,java:S1854,corrected
46,stackOverflow,Gemini,java:S2094,corrected
46,stackOverflow,Gemini,java:S1186,introduced
47,stackOverflow,ChatGpt2025,java:S1481,corrected
47,stackOverflow,ChatGpt2025,java:S1854,corrected
47,stackOverflow,DeepSeek,java:S1481,corrected
47,stackOverflow,DeepSeek,java:S1854,corrected
47,stackOverflow,Gemini,java:S1481,corrected
47,stackOverflow,Gemini,java:S1854,corrected
48,ChatGpt,ChatGpt2025,java:S1604,corrected
48,ChatGpt,DeepSeek,java:S1604,corrected
48,ChatGpt,Gemini,java:S1604,corrected
48,ChatGpt2025,ChatGpt2025,java:S1604,corrected
48,ChatGpt2025,DeepSeek,java:S1604,corrected
48,ChatGpt2025,Gemini,java:S1604,corrected
48,DeepSeek,ChatGpt2025,java:S1481,corrected
48,DeepSeek,ChatGpt2025,java:S1854,corrected
48,DeepSeek,DeepSeek,java:S1481,corrected
48,DeepSeek,DeepSeek,java:S1854,corrected
48,DeepSeek,Gemini,java:S1481,corrected
48,DeepSeek,Gemini,java:S1854,corrected
48,Gemini,ChatGpt2025,java:S1481,corrected
48,Gemini,ChatGpt2025,java:S1854,corrected
48,Gemini,DeepSeek,java:S1481,corrected
48,Gemini,DeepSeek,java:S1854,corrected
48,Gemini,Gemini,java:S1481,corrected
48,Gemini,Gemini,java:S1854,corrected
48,stackOverflow,ChatGpt2025,java:S3740,corrected
48,stackOverflow,ChatGpt2025,java:S1481,not_corrected
48,stackOverflow,ChatGpt2025,java:S1854,not_corrected
48,stackOverflow,ChatGpt2025,java:S1604,introduced
48,stackOverflow,DeepSeek,java:S3740,corrected
48,stackOverflow,DeepSeek,java:S1481,corrected
48,stackOverflow,DeepSeek,java:S1854,corrected
48,stackOverflow,DeepSeek,java:S1604,introduced
48,stackOverflow,Gemini,java:S3740,corrected
48,stackOverflow,Gemini,java:S1481,corrected
48,stackOverflow,Gemini,java:S1854,corrected
5,ChatGpt,ChatGpt2025,java:S2094,corrected
5,ChatGpt,ChatGpt2025,java:S1481,corrected
5,ChatGpt,ChatGpt2025,java:S1854,corrected
5,ChatGpt,ChatGpt2025,java:S125,corrected
5,ChatGpt,DeepSeek,java:S1481,corrected
5,ChatGpt,DeepSeek,java:S1854,corrected
5,ChatGpt,DeepSeek,java:S125,corrected
5,ChatGpt,DeepSeek,java:S2094,not_corrected
5,ChatGpt,Gemini,java:S1481,corrected
5,ChatGpt,Gemini,java:S2094,corrected
5,ChatGpt,Gemini,java:S1854,corrected
5,ChatGpt,Gemini,java:S125,corrected
5,ChatGpt,Gemini,java:S1186,introduced
5,ChatGpt2025,ChatGpt2025,java:S1481,corrected
5,ChatGpt2025,ChatGpt2025,java:S1854,corrected
5,ChatGpt2025,ChatGpt2025,java:S1186,introduced
5,ChatGpt2025,DeepSeek,java:S1481,corrected
5,ChatGpt2025,DeepSeek,java:S1854,corrected
5,ChatGpt2025,DeepSeek,java:S1186,introduced
5,ChatGpt2025,Gemini,java:S1481,corrected
5,ChatGpt2025,Gemini,java:S1854,corrected
5,ChatGpt2025,Gemini,java:S1186,introduced
5,DeepSeek,ChatGpt2025,java:S1481,corrected
5,DeepSeek,ChatGpt2025,java:S1854,corrected
5,DeepSeek,ChatGpt2025,java:S1186,introduced
5,DeepSeek,DeepSeek,java:S1481,corrected
5,DeepSeek,DeepSeek,java:S1854,corrected
5,DeepSeek,DeepSeek,java:S1186,introduced
5,DeepSeek,Gemini,java:S1481,corrected
5,DeepSeek,Gemini,java:S1854,corrected
5,Gemini,ChatGpt2025,java:S1481,corrected
5,Gemini,ChatGpt2025,java:S1854,corrected
5,Gemini,ChatGpt2025,java:S1186,introduced
5,Gemini,DeepSeek,java:S1481,corrected
5,Gemini,DeepSeek,java:S1854,corrected
5,Gemini,DeepSeek,java:S1186,introduced
5,Gemini,Gemini,java:S1481,corrected
5,Gemini,Gemini,java:S1854,corrected
5,Gemini,Gemini,java:S1186,introduced
50,ChatGpt,ChatGpt2025,java:S1068,corrected
50,ChatGpt,DeepSeek,java:S1068,corrected
50,ChatGpt,Gemini,java:S1068,corrected
50,DeepSeek,ChatGpt2025,java:S1068,corrected
50,DeepSeek,ChatGpt2025,java:S2094,introduced
50,DeepSeek,DeepSeek,java:S1068,corrected
50,DeepSeek,DeepSeek,java:S2094,introduced
50,DeepSeek,Gemini,java:S1068,corrected
51,ChatGpt2025,ChatGpt2025,java:S1192,corrected
51,ChatGpt2025,DeepSeek,java:S1192,corrected
51,ChatGpt2025,Gemini,java:S1192,corrected
51,DeepSeek,ChatGpt2025,java:S1192,corrected
51,DeepSeek,ChatGpt2025,java:S1481,corrected
51,DeepSeek,ChatGpt2025,java:S1854,corrected
51,DeepSeek,ChatGpt2025,java:S125,introduced
51,DeepSeek,DeepSeek,java:S1192,corrected
51,DeepSeek,DeepSeek,java:S1481,corrected
51,DeepSeek,DeepSeek,java:S1854,corrected
51,DeepSeek,Gemini,java:S1192,corrected
51,DeepSeek,Gemini,java:S1481,corrected
51,DeepSeek,Gemini,java:S1854,corrected
51,Gemini,ChatGpt2025,java:S1192,corrected
51,Gemini,DeepSeek,java:S1192,corrected
51,Gemini,Gemini,java:S1192,corrected
52,ChatGpt2025,ChatGpt2025,java:S116,corrected
52,ChatGpt2025,ChatGpt2025,java:S2387,corrected
52,ChatGpt2025,ChatGpt2025,java:S1161,corrected
52,ChatGpt2025,DeepSeek,java:S116,corrected
52,ChatGpt2025,DeepSeek,java:S2387,corrected
52,ChatGpt2025,DeepSeek,java:S1161,corrected
52,ChatGpt2025,Gemini,java:S116,corrected
52,ChatGpt2025,Gemini,java:S2387,corrected
52,ChatGpt2025,Gemini,java:S1161,corrected
52,DeepSeek,ChatGpt2025,java:S2387,corrected
52,DeepSeek,DeepSeek,java:S2387,corrected
52,DeepSeek,Gemini,java:S2387,corrected
53,ChatGpt,ChatGpt2025,java:S1481,corrected
53,ChatGpt,ChatGpt2025,java:S1854,corrected
53,ChatGpt,DeepSeek,java:S1481,corrected
53,ChatGpt,DeepSeek,java:S1854,corrected
53,ChatGpt,Gemini,java:S1481,corrected
53,ChatGpt,Gemini,java:S1854,corrected
53,ChatGpt2025,ChatGpt2025,java:S125,corrected
53,ChatGpt2025,DeepSeek,java:S125,corrected
53,ChatGpt2025,Gemini,java:S125,corrected
53,stackOverflow,ChatGpt2025,java:S1481,corrected
53,stackOverflow,ChatGpt2025,java:S1854,corrected
53,stackOverflow,DeepSeek,java:S1481,corrected
53,stackOverflow,DeepSeek,java:S1854,corrected
53,stackOverflow,Gemini,java:S1481,corrected
53,stackOverflow,Gemini,java:S1854,corrected
55,DeepSeek,ChatGpt2025,java:S1481,corrected
55,DeepSeek,ChatGpt2025,java:S1854,not_corrected
55,DeepSeek,DeepSeek,java:S1481,corrected
55,DeepSeek,DeepSeek,java:S1854,corrected
55,DeepSeek,Gemini,java:S1481,not_corrected
55,DeepSeek,Gemini,java:S1854,not_corrected
55,stackOverflow,ChatGpt2025,java:S1066,corrected
55,stackOverflow,DeepSeek,java:S1066,corrected
55,stackOverflow,Gemini,java:S1066,not_corrected
56,ChatGpt2025,ChatGpt2025,java:S1192,corrected
56,ChatGpt2025,DeepSeek,java:S1192,corrected
56,ChatGpt2025,Gemini,java:S1192,corrected
56,DeepSeek,ChatGpt2025,java:S1192,corrected
56,DeepSeek,DeepSeek,java:S1192,corrected
56,DeepSeek,Gemini,java:S1192,corrected
56,stackOverflow,ChatGpt2025,java:S1481,not_corrected
56,stackOverflow,ChatGpt2025,java:S1854,not_corrected
56,stackOverflow,DeepSeek,java:S1481,corrected
56,stackOverflow,DeepSeek,java:S1854,corrected
56,stackOverflow,Gemini,java:S1481,not_corrected
56,stackOverflow,Gemini,java:S1854,not_corrected
57,DeepSeek,ChatGpt2025,java:S1481,corrected
57,DeepSeek,ChatGpt2025,java:S1854,corrected
57,DeepSeek,DeepSeek,java:S1481,corrected
57,DeepSeek,DeepSeek,java:S1854,corrected
57,DeepSeek,Gemini,java:S1481,corrected
57,DeepSeek,Gemini,java:S1854,corrected
57,stackOverflow,ChatGpt2025,java:S3740,corrected
57,stackOverflow,ChatGpt2025,java:S1659,corrected
57,stackOverflow,ChatGpt2025,java:S2293,introduced
57,stackOverflow,DeepSeek,java:S3740,corrected
57,stackOverflow,DeepSeek,java:S1659,corrected
57,stackOverflow,DeepSeek,java:S2293,introduced
57,stackOverflow,Gemini,java:S3740,corrected
57,stackOverflow,Gemini,java:S1659,corrected
58,ChatGpt,ChatGpt2025,java:S1481,corrected
58,ChatGpt,ChatGpt2025,java:S1854,corrected
58,ChatGpt,DeepSeek,java:S1481,corrected
58,ChatGpt,DeepSeek,java:S1854,corrected
58,ChatGpt,Gemini,java:S1481,corrected
58,ChatGpt,Gemini,java:S1854,corrected
59,ChatGpt,ChatGpt2025,java:S2293,corrected
59,ChatGpt,DeepSeek,java:S2293,corrected
59,ChatGpt,Gemini,java:S2293,corrected
59,stackOverflow,ChatGpt2025,java:S1481,corrected
59,stackOverflow,ChatGpt2025,java:S108,corrected
59,stackOverflow,ChatGpt2025,java:S1854,corrected
59,stackOverflow,DeepSeek,java:S1481,corrected
59,stackOverflow,DeepSeek,java:S108,corrected
59,stackOverflow,DeepSeek,java:S1854,corrected
59,stackOverflow,Gemini,java:S1481,corrected
59,stackOverflow,Gemini,java:S108,corrected
59,stackOverflow,Gemini,java:S1854,corrected
6,ChatGpt2025,ChatGpt2025,java:S1068,corrected
6,ChatGpt2025,ChatGpt2025,java:S2094,introduced
